rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
3137,https://boardgamegeek.com/boardgame/2154/thunderboltapache-leader,2154,Thunderbolt/Apache Leader,1,1,300,300,300,1991,7.17059,5.79351,231,https://cf.geekdo-images.com/images/pic46202.jpg,12,Campaign / Battle Card Driven,518,"Aviation / Flight, Modern Warfare, Wargame",Dan Verssen,2.5806
3138,https://boardgamegeek.com/boardgame/194/groo-game,194,Groo: The Game,2,4,45,45,45,1997,6.26839,5.79334,770,https://cf.geekdo-images.com/images/pic135807.jpg,10,"Dice Rolling, Take That",1050,"Card Game, City Building, Comic Book / Strip, Fantasy","Sergio Aragonés, Ken Whitman",1.5
3139,https://boardgamegeek.com/boardgame/460/railway-rivals,460,Railway Rivals,2,6,90,90,90,1973,6.74731,5.79333,356,https://cf.geekdo-images.com/images/pic195636.jpg,10,none,568,"Racing, Trains",David G. Watts,2.3333
3140,https://boardgamegeek.com/boardgame/2125/amazons,2125,Amazons,2,2,30,30,30,1992,7.13815,5.79327,238,https://cf.geekdo-images.com/images/pic1152391.jpg,12,"Area Enclosure, Grid Movement, Tile Placement",155,Abstract Strategy,Walter Zamkauskas,2.9167
3141,https://boardgamegeek.com/boardgame/194232/rick-and-morty-total-rickall-card-game,194232,Rick and Morty: Total Rickall Card Game,2,5,30,30,0,2016,6.44826,5.79326,602,https://cf.geekdo-images.com/images/pic2989428.png,15,Co-operative Play,1953,"Card Game, Deduction, Humor, Movies / TV / Radio theme",Matt Hyra,1.6667
3142,https://boardgamegeek.com/boardgame/32424/1848-australia,32424,1848: Australia,3,6,360,360,360,2007,7.80442,5.7931,147,https://cf.geekdo-images.com/images/pic1207685.jpg,0,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",156,"Economic, Trains, Transportation","Helmut Ohley, Leonhard ""Lonny"" Orgler",3.8571
3143,https://boardgamegeek.com/boardgame/6738/quicksand,6738,Quicksand,2,5,20,10,20,2003,6.10692,5.79278,1029,https://cf.geekdo-images.com/images/pic3024946.jpg,12,"Hand Management, Point to Point Movement",1268,"Adventure, Bluffing, Card Game, Exploration, Racing",Stefano Cavanè,1.1667
3144,https://boardgamegeek.com/boardgame/94396/it-never-snows,94396,It Never Snows,2,2,1500,0,1500,2012,7.46553,5.79277,190,https://cf.geekdo-images.com/images/pic1137432.jpg,14,"Dice Rolling, Hex-and-Counter, Simulation",772,"Wargame, World War II",Dean Essig,2.5556
3145,https://boardgamegeek.com/boardgame/173115/monarch,173115,Monarch,2,4,50,30,50,2015,6.94614,5.79274,324,https://cf.geekdo-images.com/images/pic2614165.jpg,12,"Card Drafting, Modular Board, Set Collection, Variable Player Powers",846,Fantasy,"Mary Flanagan, Zara Downs, Max Seidman",1.8333
3146,https://boardgamegeek.com/boardgame/88406/astra-titanus,88406,Astra Titanus,1,1,45,45,45,2010,7.2583,5.79272,217,https://cf.geekdo-images.com/images/pic865133.jpg,13,"Campaign / Battle Card Driven, Dice Rolling, Hex-and-Counter",498,"Science Fiction, Wargame",Chris Taylor (I),2.0312
3147,https://boardgamegeek.com/boardgame/109764/quarantine,109764,Quarantine,2,4,60,60,60,2013,6.18112,5.79233,815,https://cf.geekdo-images.com/images/pic1487289.jpg,13,"Action Point Allowance System, Tile Placement",1296,Medical,Mark Klassen,2.1404
3148,https://boardgamegeek.com/boardgame/132326/venetia,132326,Venetia,2,4,90,75,90,2013,6.93047,5.79227,277,https://cf.geekdo-images.com/images/pic1771177.jpg,12,"Area Control / Area Influence, Dice Rolling",671,"Civilization, Medieval, Renaissance","Marco Maggi, Francesco Nepitello",3.28
3149,https://boardgamegeek.com/boardgame/8126/maya,8126,Maya,3,5,90,90,90,2003,6.33121,5.79222,568,https://cf.geekdo-images.com/images/pic182614.jpg,9,"Area Control / Area Influence, Auction/Bidding",922,Ancient,Bernd Eisenstein,2.5
3150,https://boardgamegeek.com/boardgame/218050/hotshots,218050,Hotshots,1,4,60,60,60,2017,7.25269,5.79221,240,https://cf.geekdo-images.com/images/pic3342007.jpg,10,"Co-operative Play, Dice Rolling, Modular Board, Press Your Luck",612,none,Justin De Witt,2
3151,https://boardgamegeek.com/boardgame/2800/ironclads,2800,The Ironclads,1,8,120,120,120,1979,7.27725,5.79217,225,https://cf.geekdo-images.com/images/pic176153.jpg,12,Hex-and-Counter,630,"American Civil War, Nautical, Wargame",John W. Fuseler,3.4848
3152,https://boardgamegeek.com/boardgame/170901/jarl-vikings-tile-laying-game,170901,Jarl: The Vikings Tile-Laying Game,2,2,25,15,25,2015,7.06683,5.79213,259,https://cf.geekdo-images.com/images/pic2373249.jpg,13,"Grid Movement, Tile Placement",794,"Abstract Strategy, Movies / TV / Radio theme","Randall N. Bills, Loren Coleman",2.7778
3153,https://boardgamegeek.com/boardgame/193668/red-dragon-inn-battle-greyport,193668,The Red Dragon Inn: Battle for Greyport,2,5,100,40,100,2016,7.30555,5.79204,262,https://cf.geekdo-images.com/images/pic3246529.jpg,12,"Co-operative Play, Deck / Pool Building, Dice Rolling",773,"Card Game, Fantasy","Nate Heiss, Jeff Morrow, Sam Waller",2.8333
3154,https://boardgamegeek.com/boardgame/126750/sky-tango,126750,Sky Tango,2,4,20,20,20,2012,6.40556,5.79203,491,https://cf.geekdo-images.com/images/pic2305470.png,8,"Hand Management, Set Collection",1010,"Animals, Card Game","Johann Rüttinger, Jacques Zeimet",1.375
3155,https://boardgamegeek.com/boardgame/145975/hoplite,145975,Hoplite,1,9,240,240,240,2014,7.74286,5.79199,161,https://cf.geekdo-images.com/images/pic1997761.jpg,13,Hex-and-Counter,833,"Ancient, Wargame","Richard H. Berg, Mark Herman",3.5385
3156,https://boardgamegeek.com/boardgame/167298/sheep-thief,167298,Sheep & Thief,2,4,30,30,30,2014,6.61288,5.7919,382,https://cf.geekdo-images.com/images/pic3445874.jpg,10,"Card Drafting, Tile Placement",588,Animals,Yuichi Sakashita,1.64
3157,https://boardgamegeek.com/boardgame/5511/southern-front,5511,Southern Front,2,2,360,360,360,1984,7.43998,5.79188,205,https://cf.geekdo-images.com/images/pic128067.jpg,12,"Hex-and-Counter, Simulation",617,"Modern Warfare, Wargame",Frank Chadwick,3.3929
3158,https://boardgamegeek.com/boardgame/66982/boomerang,66982,Boomerang,3,5,30,30,30,2010,6.51223,5.79187,423,https://cf.geekdo-images.com/images/pic670076.jpg,8,"Auction/Bidding, Set Collection",636,Animals,"Dominique Ehrhard, Michel Lalet",1.5
3159,https://boardgamegeek.com/boardgame/145219/craftsmen,145219,Craftsmen,2,5,180,120,180,2013,6.65481,5.7917,378,https://cf.geekdo-images.com/images/pic2083716.jpg,10,"Auction/Bidding, Card Drafting, Hand Management, Memory, Set Collection, Trading, Worker Placement",629,"Economic, Industry / Manufacturing, Medieval",Krzysztof Matusik,4.0312
3160,https://boardgamegeek.com/boardgame/1894/war-galley,1894,War Galley,2,2,360,360,360,1999,7.05183,5.79167,256,https://cf.geekdo-images.com/images/pic511337.jpg,14,"Hex-and-Counter, Simulation",982,"Ancient, Nautical, Wargame","Richard H. Berg, Mark Herman",3.1111
3161,https://boardgamegeek.com/boardgame/35289/dutch-golden-age,35289,The Dutch Golden Age,3,4,60,60,60,2008,6.36551,5.79165,532,https://cf.geekdo-images.com/images/pic1248555.jpg,10,"Area Control / Area Influence, Area Movement, Auction/Bidding",1006,"Economic, Territory Building","Giuseppe Baù, Leo Colovini",2.5256
3162,https://boardgamegeek.com/boardgame/67178/water-lily,67178,Water Lily,2,4,20,20,20,2010,6.57894,5.7914,373,https://cf.geekdo-images.com/images/pic1906016.jpg,7,none,511,"Abstract Strategy, Animals, Bluffing, Children's Game, Racing",Dominique Ehrhard,1.2727
3163,https://boardgamegeek.com/boardgame/28739/garibaldi-escape,28739,Garibaldi: The Escape,2,6,60,60,60,2007,6.63407,5.7914,383,https://cf.geekdo-images.com/images/pic196758.jpg,10,"Hand Management, Partnerships",535,"Bluffing, Deduction, Transportation",Gabriele Mari,1.9375
3164,https://boardgamegeek.com/boardgame/2968/ka-ching,2968,Ka-Ching!,2,4,20,20,20,2001,6.40234,5.79136,481,https://cf.geekdo-images.com/images/pic1558372.jpg,8,"Auction/Bidding, Set Collection",708,"Card Game, Economic","Klaus Palesch, Horst-Rainer Rösner",1.5
3165,https://boardgamegeek.com/boardgame/5452/dak,5452,DAK,2,2,360,360,360,1997,8.01821,5.79125,162,https://cf.geekdo-images.com/images/pic361351.jpg,16,"Hex-and-Counter, Simulation",448,"Wargame, World War II",Dean Essig,4
3166,https://boardgamegeek.com/boardgame/95613/mammut,95613,Mammut,2,5,30,30,30,2011,6.32432,5.79119,533,https://cf.geekdo-images.com/images/pic1154690.jpg,8,"Hand Management, Set Collection",1392,"Animals, Negotiation, Prehistoric",Kristian Amundsen Østby,1.8421
3167,https://boardgamegeek.com/boardgame/13071/age-gods,13071,Age of Gods,3,6,90,90,90,2004,6.31972,5.79088,669,https://cf.geekdo-images.com/images/pic558639.jpg,12,"Dice Rolling, Variable Player Powers",1288,"Bluffing, Fantasy, Mythology",Croc,2.2911
3168,https://boardgamegeek.com/boardgame/149896/alien-vs-predator-hunt-begins,149896,Alien vs Predator: The Hunt Begins,1,3,120,60,120,2015,7.04394,5.79074,353,https://cf.geekdo-images.com/images/pic2635971.jpg,12,"Action Point Allowance System, Area Movement, Dice Rolling, Hand Management, Modular Board, Player Elimination, Role Playing, Secret Unit Deployment, Variable Player Powers",1114,"Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame","Jarek Ewertowski, Grzegorz Oleksy",3.55
3169,https://boardgamegeek.com/boardgame/181501/peloponnes-card-game,181501,Peloponnes Card Game,2,5,45,20,45,2015,6.84186,5.79066,298,https://cf.geekdo-images.com/images/pic2632313.jpg,10,"Auction/Bidding, Card Drafting, Variable Player Powers",817,"Ancient, Card Game, City Building, Civilization",Bernd Eisenstein,2.4
3170,https://boardgamegeek.com/boardgame/49276/battle-moscow-second-edition,49276,Battle for Moscow (second edition),2,2,50,50,50,2009,6.86046,5.7906,293,https://cf.geekdo-images.com/images/pic706628.jpg,12,Hex-and-Counter,780,"Wargame, World War II",Frank Chadwick,1.5405
3171,https://boardgamegeek.com/boardgame/161943/chosn,161943,Chos?n,2,4,15,15,15,2014,6.75169,5.79046,325,https://cf.geekdo-images.com/images/pic2316512.jpg,14,"Set Collection, Simultaneous Action Selection, Take That",843,Card Game,Gary Kim,2.125
3172,https://boardgamegeek.com/boardgame/10496/camelot-legends,10496,Camelot Legends,2,4,60,60,60,2004,6.127,5.79039,1145,https://cf.geekdo-images.com/images/pic46690.jpg,10,"Action Point Allowance System, Hand Management",2054,"Adventure, Card Game, Medieval",Andrew Parks,2.3309
3173,https://boardgamegeek.com/boardgame/215613/tao-long-way-dragon,215613,Tao Long: The Way of the Dragon,2,2,30,10,30,2017,7.60387,5.79039,217,https://cf.geekdo-images.com/images/pic3317172.png,14,"Grid Movement, Modular Board, Point to Point Movement",1297,Abstract Strategy,"Dox Lucchin, Pedro Latro",2.4286
3174,https://boardgamegeek.com/boardgame/182120/histrio,182120,Histrio,2,5,40,40,40,2016,6.635,5.79018,384,https://cf.geekdo-images.com/images/pic3121753.jpg,10,"Action / Movement Programming, Hand Management, Simultaneous Action Selection",821,"Animals, Bluffing, Fantasy, Renaissance","Bruno Cathala, Christian Martinez",2.1
3175,https://boardgamegeek.com/boardgame/85424/la-bataille-de-la-moscowa-third-edition,85424,La Bataille de la Moscowa (third edition),2,8,1000,1000,1000,2011,8.62328,5.78989,126,https://cf.geekdo-images.com/images/pic965093.jpg,16,Hex-and-Counter,502,"Napoleonic, Wargame",Terry Doherty,4.3226
3176,https://boardgamegeek.com/boardgame/172965/guards-atlantis-tabletop-moba,172965,Guards of Atlantis: Tabletop MOBA,2,9,120,60,120,2017,7.55442,5.78951,199,https://cf.geekdo-images.com/images/pic2754323.jpg,14,"Area Movement, Campaign / Battle Card Driven, Grid Movement, Hand Management, Partnerships, Simultaneous Action Selection, Variable Player Powers",305,"Fantasy, Miniatures, Wargame",Artyom Nichipurov,2.8333
3177,https://boardgamegeek.com/boardgame/192343/bubblee-pop,192343,Bubblee Pop,1,2,20,20,20,2016,6.54933,5.78944,416,https://cf.geekdo-images.com/images/pic3117216.jpg,8,Pattern Building,471,none,Grégory Oliver,1.6
3178,https://boardgamegeek.com/boardgame/17835/monsters-menace-america,17835,Monsters Menace America,2,4,90,90,90,2005,5.96004,5.7893,2191,https://cf.geekdo-images.com/images/pic498074.jpg,12,"Dice Rolling, Variable Player Powers",3201,"Movies / TV / Radio theme, Science Fiction, Wargame","J. C. Connors (I), Ben Knight",1.8371
3179,https://boardgamegeek.com/boardgame/196306/guildhall-fantasy-coalition,196306,Guildhall Fantasy: Coalition,2,4,45,30,45,2016,7.33864,5.78927,193,https://cf.geekdo-images.com/images/pic3167330.jpg,10,"Hand Management, Set Collection, Take That",618,"Card Game, Fantasy",Hope S. Hwang,2
3180,https://boardgamegeek.com/boardgame/118023/keltis-das-wurfelspiel,118023,Keltis: Das Würfelspiel,2,4,30,30,30,2012,6.46564,5.78921,437,https://cf.geekdo-images.com/images/pic1210132.jpg,8,"Dice Rolling, Set Collection",650,Dice,Reiner Knizia,1.2647
3181,https://boardgamegeek.com/boardgame/10501/canvas-eagles,10501,Canvas Eagles,2,20,45,45,45,1999,7.83511,5.78902,166,https://cf.geekdo-images.com/images/pic423517.jpg,12,"Hex-and-Counter, Simulation, Simultaneous Action Selection",235,"Aviation / Flight, Miniatures, Print & Play, Wargame, World War I","Phil Hall, John Harshman, Eric Hotz",2.4
3182,https://boardgamegeek.com/boardgame/8138/kogge,8138,Kogge,2,4,90,90,90,2003,6.7628,5.78892,294,https://cf.geekdo-images.com/images/pic56853.jpg,10,"Auction/Bidding, Pick-up and Deliver",405,"Economic, Nautical, Renaissance",Andreas Steding,3.48
3183,https://boardgamegeek.com/boardgame/25574/gin-rummy,25574,Gin Rummy,2,2,30,30,30,1909,6.15138,5.78888,931,https://cf.geekdo-images.com/images/pic192271.jpg,8,Set Collection,525,"Card Game, Memory","Elwood Thomas Baker, Charles Graham Baker",1.7375
3184,https://boardgamegeek.com/boardgame/10641/barbarossa-army-group-south-1941,10641,"Barbarossa: Army Group South, 1941",1,4,240,240,240,1996,7.95985,5.78877,150,https://cf.geekdo-images.com/images/pic44343.jpg,12,"Dice Rolling, Hex-and-Counter",504,"Wargame, World War II",Vance von Borries,4.1613
3185,https://boardgamegeek.com/boardgame/36325/down-flames-aces-high,36325,Down in Flames: Aces High,2,6,45,45,45,2008,7.03956,5.7887,251,https://cf.geekdo-images.com/images/pic1531531.jpg,0,"Campaign / Battle Card Driven, Hand Management",556,"Aviation / Flight, Card Game, Wargame, World War II",Dan Verssen,2.1304
3186,https://boardgamegeek.com/boardgame/35369/martian-fluxx,35369,Martian Fluxx,2,6,30,30,30,2009,6.18329,5.78865,847,https://cf.geekdo-images.com/images/pic539861.jpg,8,"Hand Management, Variable Player Powers",1868,"Card Game, Science Fiction",Andrew Looney,1.4366
3187,https://boardgamegeek.com/boardgame/194789/10-minute-heist-wizards-tower,194789,10 Minute Heist: The Wizard's Tower,2,5,10,10,10,2017,6.63034,5.78825,377,https://cf.geekdo-images.com/images/pic3584961.jpg,14,"Card Drafting, Modular Board, Set Collection",997,"Card Game, Fantasy",Nick Sibicky,1.3
3188,https://boardgamegeek.com/boardgame/96260/dominant-species-card-game,96260,Dominant Species: The Card Game,2,6,60,60,60,2012,6.03574,5.78811,1205,https://cf.geekdo-images.com/images/pic1358647.jpg,13,Hand Management,1813,"Card Game, Prehistoric",Chad Jensen,1.9048
3189,https://boardgamegeek.com/boardgame/3414/yom-kippur,3414,Yom Kippur,2,2,240,240,240,1995,6.89682,5.78802,299,https://cf.geekdo-images.com/images/pic361595.jpg,12,"Dice Rolling, Hex-and-Counter",1106,"Modern Warfare, Wargame","Dean Essig, Al Sandrick",2.5778
3190,https://boardgamegeek.com/boardgame/22161/westfront-ii,22161,WestFront II,2,2,240,240,240,2006,7.83141,5.7876,156,https://cf.geekdo-images.com/images/pic1861890.jpg,12,"Dice Rolling, Secret Unit Deployment",540,"Wargame, World War II",Craig Besinque,3.4242
3191,https://boardgamegeek.com/boardgame/103184/gnomes-zavandor,103184,The Gnomes of Zavandor,2,4,90,60,90,2011,6.58645,5.78756,386,https://cf.geekdo-images.com/images/pic1044799.jpg,10,"Card Drafting, Commodity Speculation, Memory, Modular Board, Set Collection",1027,"Economic, Fantasy",Torsten Landsvogt,2.5556
3192,https://boardgamegeek.com/boardgame/34166/finito,34166,Finito!,2,4,20,20,20,2008,6.23587,5.78744,649,https://cf.geekdo-images.com/images/pic293731.jpg,8,"Dice Rolling, Tile Placement",536,Abstract Strategy,Hartmut Kommerell,1.1154
3193,https://boardgamegeek.com/boardgame/4475/unexpected-treasures,4475,Unexpected Treasures,3,6,30,30,30,2002,6.26924,5.78731,634,https://cf.geekdo-images.com/images/pic1407704.jpg,13,"Set Collection, Simultaneous Action Selection",1076,none,Friedemann Friese,1.34
3194,https://boardgamegeek.com/boardgame/201455/assault-giants,201455,Assault of the Giants,3,6,60,60,0,2017,7.05266,5.78711,274,https://cf.geekdo-images.com/images/pic3048557.png,14,"Area Control / Area Influence, Card Drafting, Dice Rolling, Hand Management, Trading, Variable Player Powers",843,"Fantasy, Miniatures",Andrew Parks,3.6667
3195,https://boardgamegeek.com/boardgame/229791/triplock,229791,Triplock,1,2,30,15,30,2017,7.19833,5.78693,251,https://cf.geekdo-images.com/images/pic3684813.jpg,12,"Dice Rolling, Hand Management, Memory, Pattern Building, Pattern Recognition, Set Collection, Time Track, Variable Phase Order",1180,"Memory, Science Fiction","Adam Carlson, Josh J. Carlson",2.2
3196,https://boardgamegeek.com/boardgame/34659/spanish-civil-war-1936-1939,34659,The Spanish Civil War 1936-1939,1,2,360,360,360,2010,7.42313,5.7869,201,https://cf.geekdo-images.com/images/pic852171.jpg,0,"Chit-Pull System, Hex-and-Counter",714,"Civil War, Wargame, World War II",Javier Romero,3.075
3197,https://boardgamegeek.com/boardgame/161578/redacted,161578,[redacted],2,6,45,45,45,2014,6.37165,5.78666,563,https://cf.geekdo-images.com/images/pic2093234.jpg,12,"Area Movement, Hand Management, Partnerships, Rock-Paper-Scissors",1454,"Bluffing, Spies/Secret Agents","Katalin Nimmerfroh, Dávid Turczi, Mihály Vincze",2.9211
3198,https://boardgamegeek.com/boardgame/158544/institute-magical-arts,158544,The Institute for Magical Arts,2,2,30,30,30,2015,6.97594,5.78661,255,https://cf.geekdo-images.com/images/pic2065892.jpg,8,"Area Control / Area Influence, Dice Rolling, Simultaneous Action Selection, Variable Player Powers",715,"Dice, Fantasy",Steve Finn,1.7895
3199,https://boardgamegeek.com/boardgame/211940/okey-dokey,211940,Okey Dokey,1,5,32,16,32,2016,6.68286,5.78647,352,https://cf.geekdo-images.com/images/pic3509530.png,6,"Co-operative Play, Hand Management",880,"Animals, Card Game, Children's Game, Music",Hisashi Hayashi,1.1429
3200,https://boardgamegeek.com/boardgame/21779/1914-twilight-east,21779,1914: Twilight in the East,2,6,2400,0,2400,2007,7.92468,5.78622,158,https://cf.geekdo-images.com/images/pic251411.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",663,"Wargame, World War I",Michael Resch,4.4407
3201,https://boardgamegeek.com/boardgame/126912/lady-alice,126912,Lady Alice,3,5,30,30,30,2012,6.35829,5.78621,522,https://cf.geekdo-images.com/images/pic1431498.jpg,8,"Betting/Wagering, Memory",873,"Bluffing, Deduction",Ludovic Gaillard,1.9118
3202,https://boardgamegeek.com/boardgame/146/buy-low-sell-high,146,Buy Low Sell High,2,4,45,45,45,1996,6.1587,5.78614,840,https://cf.geekdo-images.com/images/pic977869.jpg,10,Commodity Speculation,1169,Economic,Reiner Knizia,1.9905
3203,https://boardgamegeek.com/boardgame/83629/hobbit,83629,The Hobbit,2,5,45,30,45,2010,6.05018,5.78573,1359,https://cf.geekdo-images.com/images/pic815371.jpg,8,"Auction/Bidding, Dice Rolling, Hand Management, Point to Point Movement, Role Playing, Simultaneous Action Selection",2806,"Adventure, Card Game, Fantasy, Novel-based, Travel",Reiner Knizia,1.7069
3204,https://boardgamegeek.com/boardgame/3218/arab-israeli-wars,3218,The Arab-Israeli Wars,2,2,240,240,240,1977,6.36479,5.78569,580,https://cf.geekdo-images.com/images/pic184688.jpg,14,Hex-and-Counter,1553,"Arabian, Modern Warfare, Wargame","Seth Carus, Richard Hamblen, Randall C. Reed, Russell Vane",3.2243
3205,https://boardgamegeek.com/boardgame/207753/arena-gods,207753,Arena: For the Gods!,2,6,40,30,40,2017,6.7823,5.78557,320,https://cf.geekdo-images.com/images/pic3613441.jpg,8,"Auction/Bidding, Dice Rolling",604,"Dice, Fighting, Mythology",Maxime Rambourg,2
3206,https://boardgamegeek.com/boardgame/34/arkham-horror,34,Arkham Horror,1,8,180,180,180,1987,6.58044,5.7855,469,https://cf.geekdo-images.com/images/pic309648.jpg,12,Co-operative Play,753,"Adventure, Horror, Novel-based","Charlie Krank, Richard Launius, Sandy Petersen, Lynn Willis",2.3043
3207,https://boardgamegeek.com/boardgame/322/tonga-bonga,322,Tonga Bonga,3,4,45,45,45,1998,6.46142,5.78536,452,https://cf.geekdo-images.com/images/pic1196489.jpg,10,"Betting/Wagering, Dice Rolling, Set Collection",580,"Economic, Nautical, Racing",Stefan Dorra,1.6818
3208,https://boardgamegeek.com/boardgame/32901/prawo-dzungli,32901,Prawo D?ungli,2,100,10,10,10,2007,6.60589,5.78497,399,https://cf.geekdo-images.com/images/pic267897.jpg,8,Pattern Recognition,448,"Action / Dexterity, Card Game, Party Game",(Uncredited),1.4062
3209,https://boardgamegeek.com/boardgame/25685/blackbeard,25685,Blackbeard,1,5,120,120,120,2008,6.09715,5.78477,1048,https://cf.geekdo-images.com/images/pic316648.jpg,12,"Action Point Allowance System, Hand Management, Simulation, Variable Player Powers",2433,"Adventure, Age of Reason, Nautical, Pirates, Wargame",Richard H. Berg,3.3218
3210,https://boardgamegeek.com/boardgame/237087/dropmix,237087,DropMix,1,4,30,15,30,2017,7.90757,5.78471,181,https://cf.geekdo-images.com/images/pic3782037.png,16,Area Control / Area Influence,508,"Card Game, Electronic, Music, Party Game, Real-time",none,1.4
3211,https://boardgamegeek.com/boardgame/165877/spellcaster,165877,Spellcaster,2,4,30,20,30,2014,6.62816,5.7846,374,https://cf.geekdo-images.com/images/pic2239885.jpg,14,Hand Management,708,Card Game,"Aaron Weissblum, Norman Woods",1.6
3212,https://boardgamegeek.com/boardgame/10642/barbarossa-army-group-north-1941,10642,"Barbarossa: Army Group North, 1941",1,4,300,300,300,2000,8.01475,5.78451,143,https://cf.geekdo-images.com/images/pic816873.jpg,12,"Dice Rolling, Hex-and-Counter",452,"Wargame, World War II","Tony Curtis, Vance von Borries",4.16
3213,https://boardgamegeek.com/boardgame/122913/samurai-battles,122913,Samurai Battles,2,2,60,60,60,2012,7.49772,5.78435,197,https://cf.geekdo-images.com/images/pic1290146.jpg,10,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Modular Board, Simultaneous Action Selection",791,"Medieval, Miniatures, Wargame","Richard Borg, Konstantin Krivenko",2.9583
3214,https://boardgamegeek.com/boardgame/534/ny-chase,534,N.Y. Chase,3,6,45,45,45,1999,6.43151,5.78419,506,https://cf.geekdo-images.com/images/pic370408.jpg,10,"Hand Management, Partnerships, Point to Point Movement, Secret Unit Deployment",1008,"Deduction, Transportation",Projekt Team III,2
3215,https://boardgamegeek.com/boardgame/215463/tokyo-highway,215463,Tokyo Highway,2,2,50,30,50,2016,7.1621,5.7841,224,https://cf.geekdo-images.com/images/pic3290526.png,8,"Line Drawing, Route/Network Building",503,Action / Dexterity,"Naotaka Shimamoto, Yoshiaki Tomioka",2
3216,https://boardgamegeek.com/boardgame/132817/xanadu,132817,Xanadú,2,6,70,40,70,2012,6.65221,5.78395,358,https://cf.geekdo-images.com/images/pic2529078.jpg,13,"Card Drafting, Hand Management, Worker Placement",702,"Ancient, Card Game, Economic, Industry / Manufacturing",Javier Velásquez,2.2222
3217,https://boardgamegeek.com/boardgame/16320/bonnie-and-clyde,16320,Bonnie and Clyde,2,4,45,45,45,2009,6.30067,5.78365,569,https://cf.geekdo-images.com/images/pic426561.jpg,8,"Hand Management, Set Collection",1039,Card Game,Mike Fitzgerald,1.6383
3218,https://boardgamegeek.com/boardgame/3416/fallschirmjaeger,3416,Fallschirmjaeger,2,2,360,360,360,2001,7.77667,5.7836,157,https://cf.geekdo-images.com/images/pic434241.jpg,12,"Dice Rolling, Hex-and-Counter",452,"Wargame, World War II","Dean Essig, Alan Wambold",3
3219,https://boardgamegeek.com/boardgame/149620/advanced-squad-leader-starter-kit-historical-modul,149620,Advanced Squad Leader: Starter Kit Historical Module 1 ? Decision at Elst,2,2,720,0,720,2014,8.45317,5.78341,126,https://cf.geekdo-images.com/images/pic1819745.jpg,0,Hex-and-Counter,827,"Wargame, World War II",Ken Dunn,3.8125
3220,https://boardgamegeek.com/boardgame/148083/dogs,148083,Dogs,2,4,60,60,60,2013,7.31527,5.78337,220,https://cf.geekdo-images.com/images/pic1784419.jpg,10,"Point to Point Movement, Set Collection, Worker Placement",632,Animals,Marcos Macri,2.4118
3221,https://boardgamegeek.com/boardgame/24416/santy-anno,24416,Santy Anno,3,8,30,30,30,2006,6.33747,5.78327,530,https://cf.geekdo-images.com/images/pic147180.jpg,10,none,731,"Pirates, Racing",Alain Orban,1.4909
3222,https://boardgamegeek.com/boardgame/158130/tanto-cuore-oktoberfest,158130,Tanto Cuore: Oktoberfest,2,4,45,45,45,2016,7.48761,5.7831,189,https://cf.geekdo-images.com/images/pic2877490.jpg,13,"Card Drafting, Deck / Pool Building, Hand Management, Set Collection",759,Card Game,Masayuki Kudou,2.1667
3223,https://boardgamegeek.com/boardgame/145654/invaders,145654,Invaders,2,2,60,60,60,2013,6.97508,5.78305,256,https://cf.geekdo-images.com/images/pic1740801.jpg,12,"Hand Management, Variable Player Powers",508,"Card Game, Fighting, Horror, Science Fiction",Mark Chaplin,2.7
3224,https://boardgamegeek.com/boardgame/149097/spurs-tale-old-west,149097,Spurs: A Tale in the Old West,3,5,90,90,90,2014,6.98032,5.78297,252,https://cf.geekdo-images.com/images/pic1809655.jpg,13,"Deck / Pool Building, Roll / Spin and Move, Variable Player Powers",659,"Action / Dexterity, Adventure, American West, Real-time","Sean Brown, Ole Steiness",2.5625
3225,https://boardgamegeek.com/boardgame/92363/amateurs-arms,92363,Amateurs to Arms!,2,2,150,150,150,2012,7.89052,5.7828,153,https://cf.geekdo-images.com/images/pic929261.jpg,12,"Area Movement, Campaign / Battle Card Driven, Secret Unit Deployment, Simulation",466,"Napoleonic, Wargame","Kevin McPartland, Jerry Shiles",3.2222
3226,https://boardgamegeek.com/boardgame/54643/skyline-3000,54643,Skyline 3000,2,4,60,60,60,2009,6.35854,5.78263,519,https://cf.geekdo-images.com/images/pic544982.jpg,10,"Area Control / Area Influence, Auction/Bidding",1387,"City Building, Science Fiction","Alan R. Moon, Aaron Weissblum",2.381
3227,https://boardgamegeek.com/boardgame/34010/journey-center-earth,34010,Journey to the Center of the Earth,2,4,60,60,60,2008,6.28189,5.78256,636,https://cf.geekdo-images.com/images/pic590605.jpg,10,"Hand Management, Point to Point Movement, Set Collection",1206,"Adventure, Novel-based, Travel",Rüdiger Dorn,2.0167
