rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
2675,https://boardgamegeek.com/boardgame/28284/lock-n-load-heroes-blitzkrieg,28284,Lock 'n Load: Heroes of the Blitzkrieg,2,2,30,30,30,2009,8.0161,5.84588,177,https://cf.geekdo-images.com/images/pic499375.jpg,12,Hex-and-Counter,558,"Wargame, World War II","Olivier Revenu, Mark H. Walker",3.1154
2676,https://boardgamegeek.com/boardgame/139147/romolo-o-remo,139147,Romolo o Remo?,1,4,150,150,150,2013,6.9846,5.84582,309,https://cf.geekdo-images.com/images/pic1726167.jpg,12,"Area Control / Area Influence, Area Movement, Trading, Worker Placement",691,"Ancient, City Building, Civilization, Territory Building",Michele Quondam,3.8235
2677,https://boardgamegeek.com/boardgame/7118/ace-aces-handy-rotary-deluxe-edition,7118,Ace of Aces: Handy Rotary Deluxe Edition,2,2,20,20,20,1986,7.1232,5.8458,275,https://cf.geekdo-images.com/images/pic29122.jpg,12,"Simulation, Simultaneous Action Selection",517,"Aviation / Flight, Wargame, World War I",Alfred Leonardi,1.7895
2678,https://boardgamegeek.com/boardgame/114903/castellan,114903,Castellan,2,2,45,45,45,2013,6.36834,5.84563,672,https://cf.geekdo-images.com/images/pic3002332.jpg,10,"Area Enclosure, Hand Management",1663,Medieval,Beau Beckett,1.5
2679,https://boardgamegeek.com/boardgame/102610/shitenno,102610,Shitenno,2,4,60,60,60,2011,6.79881,5.84559,336,https://cf.geekdo-images.com/images/pic1132853.jpg,12,"Area Control / Area Influence, Set Collection",534,Territory Building,Cédric Lefebvre,2.7419
2680,https://boardgamegeek.com/boardgame/108344/might-magic-heroes,108344,Might & Magic Heroes,2,4,180,180,180,2012,6.70258,5.8454,434,https://cf.geekdo-images.com/images/pic1790012.png,12,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board, Variable Phase Order, Variable Player Powers",753,"City Building, Fantasy, Fighting, Video Game Theme, Wargame",Marcin Tomczyk,3.2778
2681,https://boardgamegeek.com/boardgame/147707/mush-mush-snow-tails-2,147707,Mush! Mush!: Snow Tails 2,2,8,30,30,30,2013,6.95484,5.84539,289,https://cf.geekdo-images.com/images/pic1782100.png,12,Hand Management,490,"Animals, Card Game, Humor, Racing, Sports","Gordon Lamont, Fraser Lamont",1.9231
2682,https://boardgamegeek.com/boardgame/143994/capo-dei-capi,143994,Capo Dei Capi,2,2,20,20,20,2013,6.86188,5.8453,338,https://cf.geekdo-images.com/images/pic1764752.jpg,8,"Area Control / Area Influence, Dice Rolling, Press Your Luck, Take That",735,"Dice, Mafia",Steve Finn,1.5714
2683,https://boardgamegeek.com/boardgame/339/quiddler,339,Quiddler,1,8,30,30,30,1998,6.03447,5.84523,2399,https://cf.geekdo-images.com/images/pic1753681.jpg,8,"Hand Management, Set Collection",4766,"Card Game, Word Game",Marsha J. Falco,1.4488
2684,https://boardgamegeek.com/boardgame/163056/musee,163056,Musée,2,4,30,30,30,2014,6.96498,5.8452,289,https://cf.geekdo-images.com/images/pic2088837.jpg,8,"Hand Management, Pattern Building, Set Collection",614,Card Game,Alf Seegert,1.1818
2685,https://boardgamegeek.com/boardgame/41474/giro-ditalia-game,41474,Giro d'Italia: The Game,2,10,120,45,120,2009,7.1319,5.84518,268,https://cf.geekdo-images.com/images/pic453432.jpg,14,"Modular Board, Simulation",518,"Racing, Sports","Christophe Leclercq, Alain Ollier",2.5385
2686,https://boardgamegeek.com/boardgame/310/wizards-quest,310,Wizard's Quest,2,6,180,180,180,1979,6.16522,5.84507,1250,https://cf.geekdo-images.com/images/pic157002.jpg,12,"Area Movement, Variable Phase Order",2885,"Adventure, Fantasy, Wargame","Willis P. Carpenter, Garrett J. Donner, Michael S. Steer, Mick (Mike) Uhl",2.2848
2687,https://boardgamegeek.com/boardgame/85204/kings-war,85204,Kings of War,2,0,60,60,60,2010,7.74944,5.84499,195,https://cf.geekdo-images.com/images/pic2619704.jpg,0,"Dice Rolling, Variable Player Powers",417,"Book, Fantasy, Miniatures, Wargame",Alessio Cavatore,2.4737
2688,https://boardgamegeek.com/boardgame/16804/panzer-grenadier-eastern-front,16804,Panzer Grenadier: Eastern Front,2,2,120,120,120,2005,7.06205,5.8447,292,https://cf.geekdo-images.com/images/pic1915797.jpg,12,"Dice Rolling, Hex-and-Counter, Modular Board, Secret Unit Deployment, Simulation",678,"Wargame, World War II","Michael Bennighof, Brian L. Knipple",2.8095
2689,https://boardgamegeek.com/boardgame/145642/cards-cthulhu,145642,The Cards of Cthulhu,1,4,60,60,60,2014,6.8496,5.84451,350,https://cf.geekdo-images.com/images/pic1728715.jpg,0,"Co-operative Play, Dice Rolling",823,"Card Game, Horror",Ian Richard,1.8667
2690,https://boardgamegeek.com/boardgame/163929/coconuts-duo,163929,Coconuts Duo,2,2,20,20,20,2014,7.15227,5.84348,250,https://cf.geekdo-images.com/images/pic2207391.jpg,6,none,705,"Action / Dexterity, Children's Game",Walter Schneider,1
2691,https://boardgamegeek.com/boardgame/3086/omega-virus,3086,The Omega Virus,1,4,35,10,35,1992,6.31479,5.84325,856,https://cf.geekdo-images.com/images/pic401239.jpg,14,Set Collection,1474,"Deduction, Electronic, Science Fiction, Space Exploration",Michael Gray,1.8148
2692,https://boardgamegeek.com/boardgame/9829/runebound-first-edition,9829,Runebound (First Edition),2,6,120,120,120,2004,6.18914,5.8431,1470,https://cf.geekdo-images.com/images/pic427294.jpg,12,Dice Rolling,1553,"Adventure, Exploration, Fantasy, Fighting, Medieval","Darrell Hardy, Martin Wallace",2.5247
2693,https://boardgamegeek.com/boardgame/99358/stonewall-jacksons-way-ii,99358,Stonewall Jackson's Way II,0,2,0,0,0,2013,8.46923,5.84305,130,https://cf.geekdo-images.com/images/pic1693847.png,0,"Dice Rolling, Hex-and-Counter",567,"American Civil War, Wargame","Joseph M. Balkoski, Ed Beach, Mike Belles, Chris Withers",3.7895
2694,https://boardgamegeek.com/boardgame/144567/crown-second-edition,144567,For the Crown (Second edition),2,2,60,60,60,2012,7.4927,5.84302,200,https://cf.geekdo-images.com/images/pic1705417.jpg,13,"Card Drafting, Deck / Pool Building, Grid Movement, Hand Management",425,"Fantasy, Medieval",Jeremy Lennert,3.2308
2695,https://boardgamegeek.com/boardgame/963/gardens-alhambra,963,The Gardens of the Alhambra,2,4,60,45,60,1993,6.14154,5.84292,1157,https://cf.geekdo-images.com/images/pic246160.jpg,8,"Area Control / Area Influence, Tile Placement",1714,Abstract Strategy,Dirk Henn,1.8131
2696,https://boardgamegeek.com/boardgame/4424/hoopla,4424,Hoopla,2,8,20,20,20,2002,6.28883,5.84236,840,https://cf.geekdo-images.com/images/pic196086.jpg,13,"Acting, Co-operative Play, Hand Management, Paper-and-Pencil",1518,"Card Game, Party Game, Real-time, Trivia, Word Game",none,1.2903
2697,https://boardgamegeek.com/boardgame/83325/lost-battles,83325,Lost Battles,1,4,140,140,140,2011,7.95813,5.84216,166,https://cf.geekdo-images.com/images/pic813462.jpg,12,"Dice Rolling, Grid Movement, Modular Board, Simulation",444,"Ancient, Game System, Wargame",Philip Sabin,3.2
2698,https://boardgamegeek.com/boardgame/150298/one-zero-one,150298,One Zero One,2,2,15,10,15,2013,6.79919,5.84215,350,https://cf.geekdo-images.com/images/pic2330461.jpg,8,"Area Control / Area Influence, Hand Management",845,"Abstract Strategy, Card Game",David Harding (II),1.8333
2699,https://boardgamegeek.com/boardgame/153425/north-wind,153425,North Wind,2,4,60,60,60,2014,6.41005,5.84209,591,https://cf.geekdo-images.com/images/pic1993122.png,10,"Dice Rolling, Memory, Press Your Luck, Trading",1070,Pirates,Klaus Teuber,1.9474
2700,https://boardgamegeek.com/boardgame/144388/elevenses,144388,Elevenses,2,4,30,30,30,2013,6.29576,5.84202,737,https://cf.geekdo-images.com/images/pic2452463.jpg,10,Hand Management,1581,"Card Game, Print & Play",David Harding (II),1.3774
2701,https://boardgamegeek.com/boardgame/186701/burger,186701,Burger Up,2,4,30,15,30,2016,7.23778,5.84169,302,https://cf.geekdo-images.com/images/pic2730754.jpg,9,"Hand Management, Pattern Building, Tile Placement",681,"Card Game, Puzzle",Matthew Parkes,1.8
2702,https://boardgamegeek.com/boardgame/1577/source-nile,1577,Source of the Nile,1,6,180,180,180,1978,6.4812,5.84162,509,https://cf.geekdo-images.com/images/pic244574.jpg,12,none,1241,Exploration,"Ross Maker, Dave Wesely",2.8136
2703,https://boardgamegeek.com/boardgame/31506/ziegen-kriegen,31506,Ziegen Kriegen,3,6,15,15,15,2007,6.14382,5.84156,1060,https://cf.geekdo-images.com/images/pic877903.jpg,8,Trick-taking,1436,"Animals, Card Game",Günter Burkhardt,1.2261
2704,https://boardgamegeek.com/boardgame/321/mole-hole,321,The Mole in the Hole,2,4,45,45,45,1995,6.32654,5.84139,682,https://cf.geekdo-images.com/images/pic187440.jpg,8,Modular Board,1073,Children's Game,"Virginia Charves, Bertram Kaes",1.3108
2705,https://boardgamegeek.com/boardgame/144325/munchkin-legends,144325,Munchkin Legends,3,6,120,60,120,2013,6.54671,5.8412,611,https://cf.geekdo-images.com/images/pic1698736.jpg,10,"Card Drafting, Dice Rolling, Hand Management, Take That, Variable Player Powers",2116,"Ancient, Card Game, Fantasy, Humor, Mythology","Andrew Hackard, Steve Jackson (I)",1.65
2706,https://boardgamegeek.com/boardgame/56758/basketboss,56758,BasketBoss,2,5,50,50,50,2009,6.45498,5.84114,504,https://cf.geekdo-images.com/images/pic561501.jpg,10,Auction/Bidding,553,"Economic, Sports",Corné van Moorsel,2.1333
2707,https://boardgamegeek.com/boardgame/66193/it-happens,66193,It Happens..,2,5,30,30,30,2010,6.24442,5.84105,820,https://cf.geekdo-images.com/images/pic750637.jpg,8,"Dice Rolling, Set Collection",1237,Dice,Stefan Feld,1.4
2708,https://boardgamegeek.com/boardgame/222/space-beans,222,Space Beans,2,6,40,40,40,1999,6.08997,5.841,1304,https://cf.geekdo-images.com/images/pic129430.jpg,10,"Card Drafting, Set Collection",2058,"Card Game, Science Fiction",Uwe Rosenberg,1.3879
2709,https://boardgamegeek.com/boardgame/300/tutankhamen,300,Tutankhamen,2,6,30,30,30,1993,6.12752,5.84094,1202,https://cf.geekdo-images.com/images/pic79266.jpg,8,"Modular Board, Set Collection, Time Track",1550,"Abstract Strategy, Ancient",Reiner Knizia,1.5871
2710,https://boardgamegeek.com/boardgame/5740/strat-o-matic-pro-football,5740,Strat-O-Matic Pro Football,1,2,120,120,120,1968,7.07296,5.84066,296,https://cf.geekdo-images.com/images/pic1087425.jpg,11,none,507,Sports,Hal Richman,2.8056
2711,https://boardgamegeek.com/boardgame/66190/new-york,66190,New York,2,6,60,45,60,2011,6.6417,5.84063,412,https://cf.geekdo-images.com/images/pic1118046.jpg,8,"Card Drafting, Hand Management, Set Collection, Tile Placement",1319,City Building,Dirk Henn,2.0769
2712,https://boardgamegeek.com/boardgame/6955/reiner-knizias-decathlon,6955,Reiner Knizia's Decathlon,1,4,45,45,45,2003,6.21393,5.84016,892,https://cf.geekdo-images.com/images/pic350458.jpg,10,"Dice Rolling, Press Your Luck",824,"Dice, Print & Play, Sports",Reiner Knizia,1.2182
2713,https://boardgamegeek.com/boardgame/124590/call-glory,124590,Call to Glory,2,4,30,30,30,2012,6.61495,5.84012,423,https://cf.geekdo-images.com/images/pic1307482.jpg,8,"Hand Management, Set Collection",524,Card Game,Michael Schacht,1.5312
2714,https://boardgamegeek.com/boardgame/120669/no-retreat-north-african-front,120669,No Retreat! The North African Front,2,2,180,180,180,2013,7.42564,5.83991,211,https://cf.geekdo-images.com/images/pic1759428.jpg,12,Hex-and-Counter,973,"Wargame, World War II",Carl Paradis,3.3333
2715,https://boardgamegeek.com/boardgame/166107/matcha,166107,Matcha,2,2,20,20,20,2015,6.64255,5.83959,408,https://cf.geekdo-images.com/images/pic2330472.jpg,10,"Hand Management, Set Collection",964,"Bluffing, Card Game",David Harding (II),1.5714
2716,https://boardgamegeek.com/boardgame/1535/formula-1,1535,Formula-1,2,6,120,30,120,1962,6.66385,5.83951,477,https://cf.geekdo-images.com/images/pic2758404.jpg,10,Area Movement,817,"Racing, Sports","John Howarth, Trevor Jones",1.6471
2717,https://boardgamegeek.com/boardgame/42444/battl-khaos,42444,Batt'l Kha'os,2,2,30,30,30,2009,6.37451,5.83943,635,https://cf.geekdo-images.com/images/pic474383.jpg,10,"Area Control / Area Influence, Card Drafting, Hand Management, Tile Placement",1137,"Fantasy, Fighting","Eric Hanuise, Fréderic Moyersoen",1.6596
2718,https://boardgamegeek.com/boardgame/157088/essen-game-spiel13,157088,ESSEN The Game: SPIEL'13,2,5,75,75,75,2014,6.91508,5.83903,327,https://cf.geekdo-images.com/images/pic2225221.jpg,10,"Action Point Allowance System, Area Movement, Pick-up and Deliver, Set Collection, Simulation",656,Economic,"Fabrice Beghin, Frédéric Delporte, Etienne Espreman",2.8519
2719,https://boardgamegeek.com/boardgame/146228/1714-case-catalans,146228,1714: The Case of the Catalans,2,5,120,120,120,2014,7.27837,5.83902,233,https://cf.geekdo-images.com/images/pic3576248.jpg,12,"Card Drafting, Variable Phase Order",355,"Age of Reason, Negotiation, Wargame",Ivan Prat,2.8378
2720,https://boardgamegeek.com/boardgame/182116/dingos-dreams,182116,Dingo's Dreams,2,4,30,20,30,2016,6.63118,5.83869,422,https://cf.geekdo-images.com/images/pic2624852.jpg,8,"Modular Board, Route/Network Building, Tile Placement",961,"Animals, Fantasy, Puzzle",Alf Seegert,1.1538
2721,https://boardgamegeek.com/boardgame/171630/drakon-fourth-edition,171630,Drakon (fourth edition),2,6,40,40,40,2015,6.63878,5.83867,425,https://cf.geekdo-images.com/images/pic2368442.png,10,"Grid Movement, Modular Board, Route/Network Building, Tile Placement, Variable Player Powers",816,"Fantasy, Maze, Miniatures, Racing",Tom Jolly,1.4706
2722,https://boardgamegeek.com/boardgame/200456/ascension-x-war-shadows,200456,Ascension X: War of Shadows,2,4,45,30,45,2016,7.74707,5.83845,184,https://cf.geekdo-images.com/images/pic3056447.jpg,0,"Card Drafting, Deck / Pool Building, Hand Management",492,"Card Game, Fantasy","Gary Arant, Justin Gary",2.3333
2723,https://boardgamegeek.com/boardgame/86156/reverse-charades,86156,Reverse Charades,6,99,30,30,30,2010,6.82645,5.83805,327,https://cf.geekdo-images.com/images/pic2062181.jpg,6,Acting,822,Party Game,"Scott Porter, Bryce Porter",1.0625
2724,https://boardgamegeek.com/boardgame/72478/trollhalla,72478,Trollhalla,2,4,60,60,60,2011,6.73215,5.83784,369,https://cf.geekdo-images.com/images/pic737520.jpg,8,"Point to Point Movement, Set Collection, Worker Placement",631,"Fantasy, Humor, Medieval, Nautical, Transportation",Alf Seegert,2.0233
2725,https://boardgamegeek.com/boardgame/35400/nations-war-white-star-rising,35400,Nations at War: White Star Rising,2,2,120,60,120,2010,7.4417,5.83778,223,https://cf.geekdo-images.com/images/pic2530503.jpg,12,"Chit-Pull System, Hex-and-Counter",561,"Wargame, World War II","Sean Druelinger, Mark H. Walker",2.5714
2726,https://boardgamegeek.com/boardgame/36314/where-eagles-dare,36314,Where Eagles Dare,2,2,2400,120,2400,2011,8.33219,5.83743,138,https://cf.geekdo-images.com/images/pic329856.jpg,0,"Chit-Pull System, Dice Rolling, Hex-and-Counter",720,"Wargame, World War II",Adam Starkweather,3.4828
2727,https://boardgamegeek.com/boardgame/162107/doodle-city,162107,Doodle City,1,6,30,30,30,2014,6.39283,5.83739,576,https://cf.geekdo-images.com/images/pic2072378.jpg,8,"Dice Rolling, Line Drawing, Paper-and-Pencil, Route/Network Building",705,City Building,"Eilif Svensson, Kristian Amundsen Østby",1.4333
2728,https://boardgamegeek.com/boardgame/103091/catan-histories-merchants-europe,103091,Catan Histories: Merchants of Europe,3,4,120,120,120,2011,6.79303,5.83699,350,https://cf.geekdo-images.com/images/pic1421257.jpg,12,"Dice Rolling, Route/Network Building, Trading",1021,"Civilization, Negotiation",Klaus Teuber,2.4359
2729,https://boardgamegeek.com/boardgame/3061/samurai,3061,Samurai,2,2,180,180,180,1996,7.10111,5.83698,270,https://cf.geekdo-images.com/images/pic183104.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",1244,"Medieval, Wargame","Richard H. Berg, Mark Herman",3.4082
2730,https://boardgamegeek.com/boardgame/7092/battles-ardennes,7092,Battles for the Ardennes,2,4,90,90,90,1978,7.3487,5.83625,231,https://cf.geekdo-images.com/images/pic147583.jpg,12,"Dice Rolling, Hex-and-Counter",651,"Wargame, World War II",Danny S. Parker,2.8571
2731,https://boardgamegeek.com/boardgame/176524/hoplomachus-origins,176524,Hoplomachus: Origins,1,2,30,15,30,2015,8.18021,5.83614,144,https://cf.geekdo-images.com/images/pic2492563.png,12,"Area Enclosure, Deck / Pool Building, Dice Rolling, Hand Management",430,"Dice, Fighting, Wargame","Adam Carlson, Josh J. Carlson",2.7143
2732,https://boardgamegeek.com/boardgame/711/elfenroads,711,Elfenroads,2,6,120,120,120,1992,7.13808,5.83597,271,https://cf.geekdo-images.com/images/pic10172.jpg,10,Auction/Bidding,311,"Fantasy, Transportation",Alan R. Moon,2.4706
2733,https://boardgamegeek.com/boardgame/6209/magblast-second-edition,6209,Mag·Blast (Second Edition),2,8,20,20,20,2002,6.38346,5.83508,659,https://cf.geekdo-images.com/images/pic26058.jpg,10,"Campaign / Battle Card Driven, Card Drafting, Player Elimination, Take That, Variable Player Powers",763,"Card Game, Science Fiction","Christian T. Petersen, Anders M. Petersen",1.5349
2734,https://boardgamegeek.com/boardgame/192947/camel-cards,192947,Camel Up Cards,2,6,60,30,60,2016,6.83686,5.83503,331,https://cf.geekdo-images.com/images/pic3276260.png,8,"Betting/Wagering, Hand Management",875,Card Game,Steffen Bogen,1.75
2735,https://boardgamegeek.com/boardgame/29903/chang-cheng,29903,Chang Cheng,2,4,60,60,60,2007,6.17112,5.83475,991,https://cf.geekdo-images.com/images/pic225845.jpg,10,"Area Control / Area Influence, Memory",1532,Ancient,Walter Obert,2.3182
2736,https://boardgamegeek.com/boardgame/73313/elements,73313,Elements,2,2,20,10,20,2010,6.96518,5.83456,272,https://cf.geekdo-images.com/images/pic2875108.jpg,8,Hand Management,361,"Bluffing, Card Game",team SAIEN,1.3571
2737,https://boardgamegeek.com/boardgame/168839/die-kutschfahrt-zur-teufelsburg,168839,Die Kutschfahrt zur Teufelsburg,3,10,30,30,30,2006,6.56964,5.83418,455,https://cf.geekdo-images.com/images/pic153683.jpg,12,Hand Management,1206,"Bluffing, Card Game, Deduction","Michael Palm, Lukas Zach",2.0588
2738,https://boardgamegeek.com/boardgame/4488/scarab-lords,4488,Scarab Lords,2,2,30,30,30,2002,6.06714,5.83402,1461,https://cf.geekdo-images.com/images/pic299799.jpg,12,"Area Control / Area Influence, Deck / Pool Building, Hand Management",2330,"Ancient, Card Game, Fantasy",Reiner Knizia,1.908
2739,https://boardgamegeek.com/boardgame/621/25-words-or-less,621,25 Words or Less,4,0,60,60,60,1996,6.57243,5.83394,469,https://cf.geekdo-images.com/images/pic195792.jpg,13,"Auction/Bidding, Partnerships",653,"Party Game, Word Game",Bruce Sterten,1.5333
2740,https://boardgamegeek.com/boardgame/66126/mystery-rummy-escape-alcatraz,66126,Mystery Rummy: Escape from Alcatraz,2,4,30,30,30,2009,7.01171,5.83383,269,https://cf.geekdo-images.com/images/pic2055686.jpg,10,"Hand Management, Set Collection",751,"Card Game, Print & Play","Mike Fitzgerald, Andrew Korson",1.4118
2741,https://boardgamegeek.com/boardgame/30328/battleground-crossbows-catapults-war-chest-starter,30328,Battleground: Crossbows & Catapults War Chest Starter Set,2,2,60,60,60,2007,6.58121,5.83371,504,https://cf.geekdo-images.com/images/pic831950.jpg,6,none,950,"Action / Dexterity, Children's Game, Fantasy, Fighting, Medieval, Wargame",Henri Sala,1.3433
2742,https://boardgamegeek.com/boardgame/173092/traxx,173092,Träxx,1,4,15,15,15,2015,6.67836,5.83365,365,https://cf.geekdo-images.com/images/pic2405345.jpg,8,Line Drawing,543,none,"Steffen Benndorf, Reinhard Staupe",1.1852
2743,https://boardgamegeek.com/boardgame/4562/mogul,4562,Mogul,3,6,45,45,45,2002,6.44367,5.83364,500,https://cf.geekdo-images.com/images/pic293980.jpg,13,"Auction/Bidding, Stock Holding",597,"Economic, Trains",Michael Schacht,1.92
2744,https://boardgamegeek.com/boardgame/145888/capcom-street-fighter-deck-building-game,145888,CapCom Street Fighter Deck-Building Game,2,5,45,45,45,2014,6.63832,5.83343,428,https://cf.geekdo-images.com/images/pic1996866.jpg,15,Deck / Pool Building,811,"Card Game, Fighting, Video Game Theme","Matt Hyra, Erik V Larsen",2.1176
2745,https://boardgamegeek.com/boardgame/63758/mr-madisons-war-incredible-war-1812,63758,Mr. Madison's War: The Incredible War of 1812,2,2,150,150,150,2012,7.49756,5.83327,205,https://cf.geekdo-images.com/images/pic1452618.jpg,14,"Campaign / Battle Card Driven, Point to Point Movement",720,"Napoleonic, Wargame","Gilbert Collins, Dave Stiffler",2.6471
2746,https://boardgamegeek.com/boardgame/100734/my-happy-farm,100734,My Happy Farm,2,4,45,45,45,2011,6.59407,5.83321,433,https://cf.geekdo-images.com/images/pic2875712.jpg,8,"Card Drafting, Hand Management, Set Collection",781,"Animals, Card Game, Children's Game, Farming","Oleksandr Nevskiy, Oleg Sidorenko",1.6552
2747,https://boardgamegeek.com/boardgame/126613/warhammer-40000-sixth-edition,126613,"Warhammer 40,000 (sixth edition)",2,12,120,120,120,2012,6.84327,5.83292,309,https://cf.geekdo-images.com/images/pic1350716.jpg,12,"Dice Rolling, Modular Board, Variable Player Powers",654,"Fighting, Miniatures, Science Fiction","Adam Troke, Jeremy Vetock, Matthew Ward",3.4828
2748,https://boardgamegeek.com/boardgame/81250/stich-meister,81250,Stich-Meister,3,5,45,45,45,2010,6.72688,5.83288,346,https://cf.geekdo-images.com/images/pic797205.jpg,10,Trick-taking,587,Card Game,Friedemann Friese,1.8438
2749,https://boardgamegeek.com/boardgame/182/knights-charlemagne,182,Knights of Charlemagne,2,4,30,30,30,1995,6.36358,5.83242,605,https://cf.geekdo-images.com/images/pic339983.jpg,8,"Hand Management, Partnerships, Set Collection",896,"Card Game, Medieval",Reiner Knizia,1.4235
2750,https://boardgamegeek.com/boardgame/187687/pathfinder-adventure-card-game-mummys-mask-base-se,187687,Pathfinder Adventure Card Game: Mummy's Mask ? Base Set,1,4,120,120,120,2016,8.35362,5.83228,138,https://cf.geekdo-images.com/images/pic3531593.jpg,13,"Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Role Playing, Variable Player Powers",484,"Card Game, Fantasy, Fighting","Chad Brown, Tanis O'Connor, Paul Peterson, Keith Richmond, Mike Selinker, Liz Spain, Gaby Weidling",2.75
2751,https://boardgamegeek.com/boardgame/28452/valor-victory,28452,Valor & Victory,2,2,60,60,60,2007,7.70942,5.83205,191,https://cf.geekdo-images.com/images/pic345717.jpg,12,"Dice Rolling, Hex-and-Counter",415,"Print & Play, Wargame, World War II",Barry W. Doyle,2.587
2752,https://boardgamegeek.com/boardgame/184700/name-odin,184700,In the Name of Odin,2,5,60,45,60,2016,6.88761,5.83203,328,https://cf.geekdo-images.com/images/pic2894487.png,13,"Hand Management, Set Collection",712,Medieval,Krzysztof Zi?ba,2.5789
2753,https://boardgamegeek.com/boardgame/119632/iota,119632,IOTA,2,4,30,30,30,2012,6.25561,5.8316,748,https://cf.geekdo-images.com/images/pic1337203.jpg,8,"Pattern Building, Pattern Recognition, Tile Placement",1959,"Abstract Strategy, Card Game",Gene Mackles,1.9592
2754,https://boardgamegeek.com/boardgame/37461/krakow-1325-ad,37461,Kraków 1325 AD,4,4,45,45,45,2008,6.45401,5.83157,521,https://cf.geekdo-images.com/images/pic363598.jpg,0,"Area Control / Area Influence, Hand Management, Partnerships, Trick-taking",565,"Card Game, Humor, Medieval",Peter Struijf,2.4324
2755,https://boardgamegeek.com/boardgame/14035/piranha-pedro,14035,Piranha Pedro,2,6,30,30,30,2004,6.24012,5.83101,732,https://cf.geekdo-images.com/images/pic2541615.jpg,8,"Area Movement, Simultaneous Action Selection",660,"Bluffing, Humor",Jens-Peter Schliemann,1.3023
2756,https://boardgamegeek.com/boardgame/24770/quietville,24770,Quietville,3,5,30,30,30,2006,6.185,5.83066,896,https://cf.geekdo-images.com/images/pic1356415.jpg,8,"Card Drafting, Set Collection",1103,"Animals, Card Game",Michael Schacht,1.424
2757,https://boardgamegeek.com/boardgame/142239/vye-card-game-capture-and-control,142239,Vye: The Card Game of Capture and Control,2,5,20,20,20,2013,6.85439,5.83056,353,https://cf.geekdo-images.com/images/pic2626312.jpg,8,"Area Control / Area Influence, Hand Management",778,"Abstract Strategy, Card Game","Vince D'Amelio, Joe Morrissey, Doug Woolsey",1.6296
2758,https://boardgamegeek.com/boardgame/153422/gardens,153422,Gardens,2,4,45,45,45,2014,6.63732,5.83043,406,https://cf.geekdo-images.com/images/pic1892934.jpg,8,"Pattern Recognition, Tile Placement",613,Environmental,Perepau Llistosella,1.8378
2759,https://boardgamegeek.com/boardgame/7086/guilford,7086,Guilford,1,2,180,180,180,2002,7.11078,5.83031,245,https://cf.geekdo-images.com/images/pic696853.jpg,12,"Dice Rolling, Hex-and-Counter",654,"Age of Reason, American Revolutionary War, Wargame",Mark Miklos,2.6486
2760,https://boardgamegeek.com/boardgame/2079/nato-next-war-europe,2079,NATO: The Next War in Europe,2,2,240,240,240,1983,6.58094,5.83025,470,https://cf.geekdo-images.com/images/pic621687.jpg,12,Hex-and-Counter,1307,"Modern Warfare, Wargame","Bruce S. Maxwell, Richard J. Trup",3.24
2761,https://boardgamegeek.com/boardgame/30166/good-bad-and-munchkin,30166,"The Good, the Bad, and the Munchkin",3,6,90,90,90,2007,6.22736,5.83016,1062,https://cf.geekdo-images.com/images/pic221497.jpg,10,"Dice Rolling, Trading, Variable Player Powers",2506,"American West, Card Game, Fighting, Humor","J. H. G. Hendriks, Steve Jackson (I)",1.9839
2762,https://boardgamegeek.com/boardgame/195227/quartermaster-general-victory-or-death-peloponnesi,195227,Quartermaster General ? Victory or Death: The Peloponnesian War,2,4,120,90,120,2016,7.34085,5.8301,212,https://cf.geekdo-images.com/images/pic2928248.jpg,12,"Area Control / Area Influence, Campaign / Battle Card Driven, Hand Management",468,"Ancient, Wargame",Ian Brody,2.1818
2763,https://boardgamegeek.com/boardgame/152510/lord-rings-return-king-deck-building-game,152510,The Lord of the Rings: The Return of the King Deck-Building Game,2,5,45,45,45,2014,7.09401,5.83006,272,https://cf.geekdo-images.com/images/pic2454386.jpg,15,Deck / Pool Building,883,"Card Game, Fantasy, Movies / TV / Radio theme",Matt Hyra,2.1429
2764,https://boardgamegeek.com/boardgame/17/button-men,17,Button Men,2,2,5,5,5,1999,6.31401,5.82992,728,https://cf.geekdo-images.com/images/pic59279.jpg,10,"Dice Rolling, Press Your Luck",1133,"Collectible Components, Dice, Fighting, Print & Play",James Ernest,1.5493
2765,https://boardgamegeek.com/boardgame/144566/circus-train-second-edition,144566,Circus Train (Second edition),1,5,90,90,90,2013,7.12783,5.8297,244,https://cf.geekdo-images.com/images/pic1695851.jpg,13,"Hand Management, Point to Point Movement",445,"Economic, Trains",Tom Decker,2.35
2766,https://boardgamegeek.com/boardgame/29875/barbarossa-kiev-rostov-1941,29875,"Barbarossa: Kiev to Rostov, 1941",1,4,240,240,240,2008,7.83295,5.82919,173,https://cf.geekdo-images.com/images/pic1156752.jpg,12,"Dice Rolling, Hex-and-Counter, Simulation",792,"Wargame, World War II","Tony Curtis, Vance von Borries",4.1951
